Id,SalePrice
1683,198008.12800702194
1684,199493.27677951442
1685,184318.1174497319
1686,180578.19912697078
1687,183114.4912636343
1688,208356.6155341609
1689,206387.01022431077
1690,210916.37257671606
1691,202053.4975639312
1692,252839.49659884567
1693,177604.03974267474
1694,195003.86572535033
1695,182317.2227920904
1696,266000.1865464675
1697,184740.57392594067
1698,310661.29459518794
1699,287864.192708661
1700,243743.41540025827
1701,262572.7287692233
1702,250734.8658579236
1703,256671.332313627
1704,270536.8774193999
1705,231800.16894119728
1706,340433.62769040733
1707,199239.4178707582
1708,205166.78934025875
1709,262343.02459254826
1710,225633.60443500185
1711,259337.69276388554
1712,247781.47395043148
1713,257552.6549100087
1714,217363.73576884167
1715,202101.776388299
1716,184683.15871783486
1717,188072.90872852236
1718,127419.10723337714
1719,205380.6405789893
1720,237173.93559745676
1721,183286.96614319365
1722,120197.52508490098
1723,174025.55768698468
1724,216960.6668559232
1725,231020.13768209447
1726,184636.93967122288
1727,158594.28450062973
1728,190006.87854862722
1729,168930.3766016123
1730,166168.063941993
1731,120414.75460001628
1732,133202.1470861766
1733,111009.96471811147
1734,120312.4631506473
1735,129940.50671615728
1736,100488.20178539978
1737,302977.7832081157
1738,229558.83051621277
1739,259088.70040108557
1740,208852.22975829893
1741,194001.5622658912
1742,178206.2744198979
1743,185872.39935816848
1744,276380.37734798907
1745,202789.98597176053
1746,209685.5661202758
1747,224971.36940438012
1748,226108.18343116238
1749,164587.7222063958
1750,146828.2003569096
1751,247252.4104072786
1752,104707.6957050021
1753,156623.6996735915
1754,220439.9111212695
1755,173658.47649643346
1756,141811.04685414088
1757,101179.15161267531
1758,161748.7517044165
1759,179099.2393953549
1760,181955.01398154604
1761,178051.62751268604
1762,172365.7998804936
1763,170509.96715194997
1764,106892.82946926332
1765,178965.433554944
1766,201042.1181491165
1767,241815.95971389467
1768,136608.67828014574
1769,178510.4146708034
1770,156260.67690054147
1771,110618.28056302117
1772,122408.089108458
1773,124362.88094114783
1774,158923.17949671252
1775,130877.34000834043
1776,126441.87611558827
1777,95872.8517026624
1778,133020.18995523133
1779,120051.89695340837
1780,181967.62162105253
1781,113889.16185532832
1782,67716.01519069939
1783,145604.78812314532
1784,93624.27783620739
1785,111198.46489440967
1786,157068.08355233783
1787,172677.27354443754
1788,33745.62176770379
1789,103288.72770095181
1790,70058.2290673206
1791,219476.43462000624
1792,163333.4454823485
1793,154757.45031733875
1794,166063.53239711674
1795,123872.36624627994
1796,120447.71212693187
1797,147141.76134209824
1798,105463.6818251948
1799,98009.80249448547
1800,108446.76899498214
1801,120522.46143430613
1802,160115.18764825957
1803,165483.24780429128
1804,138489.39239618508
1805,141670.75478994555
1806,124352.21096629743
1807,152638.6686987131
1808,129035.48758295272
1809,113558.3688449179
1810,142968.2814293361
1811,67685.73273888859
1812,87564.60073720715
1813,116045.05627796965
1814,80761.75607977108
1815,35847.67614766213
1816,87175.9194217898
1817,117718.40415062718
1818,143244.54020247367
1819,126831.5190960526
1820,58581.96135792094
1821,107358.89340678208
1822,158204.54398753762
1823,34783.75860940173
1824,127903.40518060396
1825,139448.13075728147
1826,95978.31164852431
1827,100906.30222937168
1828,135211.20433767742
1829,165385.59320741746
1830,150782.2331752425
1831,160766.58520724956
1832,105885.94350992623
1833,145068.6009257711
1834,120694.84594771221
1835,143211.3308471726
1836,115184.9956692494
1837,83204.80863661063
1838,113497.69979976396
1839,82610.2291690107
1840,153857.74367961998
1841,130241.3169296247
1842,95221.20524676493
1843,144260.99591336027
1844,132567.2625276881
1845,146637.6279918141
1846,147901.84948787626
1847,160655.3794664947
1848,22498.713753992983
1849,117161.59097261663
1850,113767.19021509722
1851,135999.69525196892
1852,126153.44060638029
1853,130226.11643378242
1854,170877.1751740095
1855,157568.64362175378
1856,230365.64746391875
1857,142493.16701156925
1858,141979.60532420682
1859,120635.10264193914
1860,166996.3968886767
1861,119938.84451869062
1862,298409.15935390466
1863,297227.1289917981
1864,297235.7053309072
1865,292871.86992737267
1866,293463.4076621998
1867,238312.04805443896
1868,275480.2072586022
1869,219864.633310301
1870,235306.96686809004
1871,241900.6503176018
1872,183373.93527097488
1873,226626.43450160587
1874,146917.62119993556
1875,204902.70343771245
1876,210734.20851531814
1877,215789.60419945157
1878,217346.17003649048
1879,117771.64938454007
1880,140778.53518184583
1881,248827.62337867508
1882,243588.12142776384
1883,194455.2811302166
1884,204182.33363379774
1885,239970.43620128382
1886,260423.29213984206
1887,228797.86618123064
1888,273365.29045386775
1889,179542.01743558975
1890,125900.87705071829
1891,148093.9950869635
1892,84066.43374902997
1893,123023.35408837514
1894,114087.16965318752
1895,146817.76664396765
1896,120701.81496938059
1897,124752.5092982408
1898,116708.51135612407
1899,142735.71543357224
1900,138136.94581452932
1901,159808.7197533468
1902,137039.9021599761
1903,200035.8237912904
1904,127718.73097964429
1905,187925.18640226353
1906,161217.83383993575
1907,205009.13392164416
1908,132098.44337946095
1909,155424.6653800495
1910,139576.30712058704
1911,209230.4553691067
1912,267610.5596142379
1913,184526.1730451165
1914,56584.9040909693
1915,239300.11197734016
1916,45091.919393611315
1917,246059.3351097665
1918,146171.61692531474
1919,192430.9530618515
1920,180783.26367774248
1921,311594.4831833354
1922,274883.74712003
1923,211234.0579093868
1924,236113.85408049263
1925,214691.8726099853
1926,308633.3608855276
1927,127264.928149073
1928,176697.37250757762
1929,106403.52950270042
1930,128201.55286384717
1931,153913.58955657438
1932,144908.7744069971
1933,166457.29995907022
1934,191146.8691539969
1935,187665.6143259583
1936,187342.96381495197
1937,191733.57252204404
1938,178842.6893782159
1939,221374.30877164836
1940,184851.82480544643
1941,187397.66730399447
1942,193180.7716199584
1943,195635.11026146362
1944,275525.62572408316
1945,294272.72461251286
1946,164499.58072603663
1947,254005.50772399147
1948,181145.97096209825
1949,233210.34384485672
1950,200812.92231187117
1951,259128.73499456164
1952,221502.79783890874
1953,200951.43223009494
1954,210410.59095509368
1955,135121.15048087036
1956,299212.0298706699
1957,174801.76298954632
1958,285615.07272927824
1959,144614.057178398
1960,96594.07860054944
1961,123317.9648971516
1962,109968.60213116392
1963,127178.65538485808
1964,121306.12996960105
1965,148114.99630849258
1966,147206.6678348073
1967,262488.581005183
1968,326814.5543522907
1969,303281.55557869386
1970,325888.63527999236
1971,360697.8799545411
1972,312359.8764424995
1973,254948.66411347143
1974,280387.5165102733
1975,371883.2889154936
1976,273416.41981338017
1977,318378.3164026877
1978,290323.9548782449
1979,281380.7066310178
1980,195905.73398888487
1981,291865.41002662637
1982,220845.1762205229
1983,206426.6430731368
1984,180493.59107024976
1985,235132.26531713124
1986,233147.29385530925
1987,190713.77777222602
1988,187785.2891452411
1989,203165.77480816492
1990,221201.21411090548
1991,217498.39469476845
1992,232954.48981168173
1993,189635.28017085127
1994,230271.46913348552
1995,197206.79406989773
1996,268035.9493361735
1997,272519.0511581573
1998,287564.8866415827
1999,259294.82782744535
2000,278112.4014985402
2001,260443.83880721722
2002,244839.92765355887
2003,256748.47089904133
2004,269002.59837040526
2005,221414.33381259473
2006,209143.45140054994
2007,250671.57538147634
2008,210655.7730130649
2009,194884.52281801062
2010,204042.13380539572
2011,141709.5582667404
2012,181319.34525231578
2013,174490.2885726057
2014,185538.76837109297
2015,193069.9811345362
2016,195630.84928149843
2017,193125.05088496004
2018,120137.50380725549
2019,140832.00194034813
2020,98253.0810824686
2021,95919.42800642931
2022,192213.12139304518
2023,146951.52723404593
2024,263941.3123349198
2025,309551.7321015649
2026,174345.9749483339
2027,160879.8136910702
2028,165553.5116615958
2029,175264.40447478692
2030,243958.05489903624
2031,228460.17966795288
2032,223859.3549466097
2033,238213.34495995526
2034,178696.91685147843
2035,230823.5581387295
2036,217547.5354809842
2037,219870.392507503
2038,265001.8619589253
2039,195216.99764384024
2040,309626.96525260963
2041,252672.30980608886
2042,211033.83765316513
2043,172753.1169362859
2044,195402.61575450894
2045,202277.10427412533
2046,139289.90040038442
2047,139300.1552731627
2048,145659.55707372888
2049,149992.104406949
2050,169729.6526528584
2051,100304.31191649758
2052,133960.1499076402
2053,142623.24727175222
2054,67054.96657594151
2055,155636.4615375031
2056,144847.9916504526
2057,105792.37245248826
2058,217058.29012656017
2059,144211.52294339534
2060,185754.29495598897
2061,187227.28996636957
2062,118067.84113125494
2063,98176.58648762846
2064,136669.6520822589
2065,113827.61378677218
2066,185037.29460143816
2067,138640.96527881158
2068,142435.10468384335
2069,67812.74818879779
2070,91475.00943619969
2071,92381.40809462349
2072,167926.85869941607
2073,139966.19984061093
2074,176969.15633437113
2075,149623.8914043281
2076,124389.66056559488
2077,131079.10701087932
2078,106231.23147541675
2079,144149.12787741004
2080,112652.155000549
2081,113680.67269697932
2082,118032.75309469496
2083,135759.2137672024
2084,88781.45435899244
2085,108593.48129013325
2086,151003.59826272272
2087,131303.31264333462
2088,106539.53687385235
2089,71307.92877007308
2090,123676.68836359176
2091,84820.4284371625
2092,146624.5880563355
2093,115926.95638442275
2094,121233.74795287021
2095,142650.74430506205
2096,75623.26876414096
2097,87215.8489550564
2098,148955.4852519143
2099,32331.083364549064
2100,83665.4658396664
2101,123700.241982507
2102,128298.72415119421
2103,96790.09498417091
2104,132030.69832024912
2105,118692.40067441214
2106,52130.32088772676
2107,208868.71223428714
2108,116619.4558526603
2109,106392.47829202826
2110,131348.1395203623
2111,149515.75837089386
2112,129791.49886821858
2113,114620.82200006448
2114,116999.73049727129
2115,149588.22753170584
2116,121808.96119151523
2117,159087.2351123324
2118,113621.94851817416
2119,97898.66953685354
2120,117718.55575300628
2121,86827.83271088416
2122,91001.78848758116
2123,90274.50466141797
2124,171569.11257057585
2125,143562.44154901747
2126,165367.8279161599
2127,161393.87263374985
2128,115109.08537536522
2129,102217.51603667974
2130,127158.19619176001
2131,172461.5433324964
2132,127979.83393002383
2133,135554.32261011525
2134,138375.59546724884
2135,118720.8552168514
2136,40986.98573298799
2137,111628.305592751
2138,139436.91889272776
2139,162500.51575655764
2140,139375.95580472285
2141,149451.18087988242
2142,120025.87107305249
2143,138136.3430850546
2144,107597.95742785808
2145,137304.03179698528
2146,163408.87972474186
2147,175759.48380882447
2148,154072.87610622897
2149,143687.66728059106
2150,221702.52928282195
2151,118329.76428918436
2152,159536.8909104939
2153,180114.69034407064
2154,92995.22188618
2155,146828.77725722617
2156,250139.16567270097
2157,244492.30673727483
2158,223935.7285769792
2159,210221.93194326063
2160,189087.1822867193
2161,249101.844272043
2162,350747.4990847744
2163,308922.7443076267
2164,243606.2953260861
2165,190154.90092886897
2166,155456.34136722886
2167,219415.89375109845
2168,197824.89062262178
2169,193365.961278007
2170,206119.67238529594
2171,153278.2116045979
2172,149015.5434768528
2173,179006.61755079642
2174,231301.4434547702
2175,276034.3685207793
2176,270840.2990062855
2177,231313.5580692063
2178,222136.60350675852
2179,148800.1468458081
2180,228165.58957242902
2181,192977.12615038463
2182,223103.0369021243
2183,192779.14654852124
2184,128278.1508953535
2185,126655.0993936536
2186,163945.8972808231
2187,165235.80354257437
2188,162443.71508233759
2189,277713.4805590219
2190,55916.08557850243
2191,57786.87869479568
2192,61865.52610933062
2193,99213.45515905396
2194,99900.50046322346
2195,89841.5689299363
2196,84785.88699555572
2197,106249.33958367305
2198,157737.96069021887
2199,188020.21521277618
2200,144875.5993963431
2201,144795.13783411006
2202,180334.713278708
2203,139276.8728145225
2204,153595.21906679915
2205,101808.94164638301
2206,135768.27938245525
2207,193619.3958227235
2208,238560.96902777973
2209,198204.3709778417
2210,133835.64361084322
2211,120974.23723829043
2212,116002.79381289407
2213,86079.9826703395
2214,138006.11324393726
2215,98407.98920096204
2216,144811.95878414338
2217,44235.33477897901
2218,68205.0385443258
2219,76761.94280865414
2220,61429.99146026744
2221,240081.52253619724
2222,227152.95275767852
2223,272822.52504740586
2224,230714.17708902567
2225,134578.8866419719
2226,198507.17624166238
2227,212093.07513768013
2228,254574.6610561299
2229,232035.73666610144
2230,154457.70134874777
2231,205314.27404560868
2232,198605.01513016672
2233,193841.5554534705
2234,239590.5814394098
2235,208652.19577582067
2236,248160.18887346482
2237,298585.08539502404
2238,227623.015635261
2239,112871.52334356739
2240,167062.75149678258
2241,155997.17731378894
2242,124747.32367134941
2243,127975.19612827069
2244,101566.01015806472
2245,97602.81906244202
2246,132241.29582694193
2247,122104.81080298818
2248,113961.73844862623
2249,120747.02238872528
2250,133048.38084831488
2251,112005.38733906254
2252,196861.1801978823
2253,167519.04446178908
2254,184341.5233580526
2255,209791.55219247227
2256,180259.79144584414
2257,214493.29659475127
2258,173689.05498401148
2259,188745.78041480863
2260,165690.14630796024
2261,186505.26757293544
2262,190169.6137971482
2263,297176.50197321037
2264,368173.7518893915
2265,181458.56450862685
2266,242666.44240470233
2267,309091.6404637124
2268,317904.5229942215
2269,167588.03466002346
2270,201323.28905915926
2271,225468.17162365024
2272,231040.42755391521
2273,174235.3402019865
2274,201439.1785804787
2275,183212.54981249475
2276,184385.25780708253
2277,200864.70218287915
2278,169268.0938306647
2279,114104.33354500422
2280,95438.92448405313
2281,173959.9957421289
2282,187383.816761677
2283,125350.02369376947
2284,118312.12172399995
2285,140815.8272072514
2286,121247.11563156388
2287,289503.4551055488
2288,252918.18022659258
2289,296861.1329655135
2290,332031.7847972716
2291,277176.20069083176
2292,339393.7416825567
2293,344574.530043993
2294,306055.63236497674
2295,365657.7651212523
2296,247876.4248618083
2297,276808.07080628944
2298,281020.1932801439
2299,308575.93881868164
2300,283568.40618797974
2301,263506.1370762229
2302,246414.714564087
2303,237657.62365059508
2304,234389.36755337293
2305,194158.68183001282
2306,195066.0737723426
2307,202377.00920358184
2308,217523.8491062536
2309,250947.47449485128
2310,204870.073574233
2311,212845.57077101353
2312,190625.14351992897
2313,182733.35658105207
2314,180724.53769213127
2315,185359.5308108852
2316,202280.76833686949
2317,189398.3098537021
2318,175905.29266739066
2319,187080.13717098825
2320,186111.8926145588
2321,244198.81675166741
2322,195256.98094814067
2323,184540.64553704084
2324,199213.19423748666
2325,211279.95422909124
2326,189010.07673416217
2327,208226.44445149438
2328,219721.87359711438
2329,200439.64670776628
2330,198255.0556605374
2331,308108.4936262226
2332,316536.5859570324
2333,285813.07169484254
2334,244119.6504169162
2335,256217.1447661321
2336,286631.99571232434
2337,192009.86916105525
2338,260718.14297967864
2339,229318.0616585643
2340,326633.8302535014
2341,225029.28598784006
2342,232474.5336028177
2343,232357.4426943487
2344,221876.67458591744
2345,233161.60392984166
2346,202913.50665551814
2347,190935.63778821466
2348,223299.48136045175
2349,179124.8287695188
2350,265582.92502092617
2351,224368.41230548787
2352,244803.06689866696
2353,250756.84732444806
2354,128715.9910360495
2355,137334.18846420548
2356,165189.34482921084
2357,203225.74632433456
2358,189164.03810307564
2359,139807.88054641563
2360,118591.16208693803
2361,152535.62172421895
2362,255594.44180526776
2363,142655.50944229157
2364,184667.27583737197
2365,218820.39108377462
2366,187340.7201783454
2367,204651.96763631605
2368,200413.53447644963
2369,203894.7952409613
2370,184948.76819356784
2371,159604.62428030226
2372,188771.46555424447
2373,262676.52791242016
2374,283664.7270305498
2375,213430.9080692802
2376,276745.2027874415
2377,287885.11917507614
2378,154350.9420139845
2379,228181.2954216412
2380,148895.4622045272
2381,180638.25362800783
2382,219448.70736231445
2383,211635.05428178914
2384,241316.15390902135
2385,175170.8234925099
2386,135495.01815635507
2387,128116.63344701225
2388,108893.18300389314
2389,127268.2674338706
2390,145572.3565958225
2391,143430.97141843752
2392,98373.4975264779
2393,174945.61032869577
2394,140353.37398198905
2395,211517.30872494954
2396,142846.04956956257
2397,215131.13517989335
2398,135156.54795583183
2399,36661.55758647906
2400,39664.506939527084
2401,112812.3414203103
2402,134116.99322078153
2403,150773.31867020557
2404,144956.1747186726
2405,169629.8192251928
2406,142850.70902580436
2407,120286.72470804013
2408,154081.48654203804
2409,119241.28398616059
2410,198056.75146289615
2411,108387.35657951557
2412,148568.98995754652
2413,116528.27687134445
2414,135771.08420326756
2415,135851.84250545452
2416,123060.81906115942
2417,110028.99543596429
2418,121759.58494112501
2419,119078.24403766834
2420,126022.4586268962
2421,136139.5689125235
2422,104851.27013712244
2423,114209.14988310149
2424,162477.45862322114
2425,247378.1617519246
2426,153890.7620903785
2427,108702.95120627881
2428,193623.41176375636
2429,96795.23866235327
2430,131237.7775839764
2431,115512.28204403576
2432,131638.8910848989
2433,131585.25927514065
2434,130410.76565201196
2435,153241.34485875157
2436,94183.86751883866
2437,97344.68612694471
2438,115967.9723065226
2439,118450.35334544473
2440,129328.03830869222
2441,101092.16602830129
2442,100544.28483733468
2443,131136.9792070217
2444,144837.56916628726
2445,69284.62643801594
2446,124120.6189861912
2447,200923.9903050177
2448,132638.72909501503
2449,105116.06921770876
2450,164274.92736204746
2451,134586.68776249458
2452,198594.20954681232
2453,77373.42968158881
2454,124096.05052892602
2455,138712.43532936415
2456,121412.15245773374
2457,118458.5610341428
2458,120662.36499182705
2459,86006.93178869416
2460,153125.14748427167
2461,110212.60094889799
2462,124379.70570304722
2463,117573.32838325479
2464,172811.44095462665
2465,133184.73517385425
2466,114660.693019083
2467,166600.8424406906
2468,89644.87311407812
2469,82466.21775091803
2470,205517.46769726544
2471,208289.54824973262
2472,178928.25232125068
2473,110427.4747727673
2474,86124.521114888
2475,221922.53261648462
2476,95797.53016124295
2477,104571.25658438168
2478,166274.94392094272
2479,111775.88289544042
2480,142317.90850462246
2481,124360.09650342038
2482,130617.50220252886
2483,99699.9770730436
2484,136323.72868668413
2485,119703.74207941949
2486,146806.15111678749
2487,219119.15686401987
2488,164421.11871389695
2489,159763.57960880306
2490,155660.3276026108
2491,85725.9777356515
2492,193352.6034239576
2493,162460.43516231186
2494,161036.99552243034
2495,84227.18393917354
2496,236599.27725229927
2497,143414.80087316112
2498,96619.36032929615
2499,82533.87070908425
2500,119819.0047708145
2501,126162.24420155115
2502,147940.07390552678
2503,91381.33111988206
2504,183647.31392132668
2505,221674.217088675
2506,255099.326275619
2507,266985.9422819499
2508,255091.66127634083
2509,225765.30506801698
2510,227975.4814808661
2511,187523.81645148387
2512,203802.3322794478
2513,231098.9209713945
2514,232355.05861600675
2515,145410.1996816559
2516,180474.85220115076
2517,140838.38923634432
2518,151677.71117340642
2519,215355.2515269845
2520,221209.05036326248
2521,191521.52466428364
2522,227811.43153684502
2523,120466.159216335
2524,144490.8755116876
2525,150240.35802293816
2526,136213.1749984147
2527,110615.56221661707
2528,118707.58301995092
2529,139898.03119306092
2530,129075.28584772235
2531,244808.43827632393
2532,225092.04892552647
2533,208394.18156030728
2534,232637.9013565039
2535,269013.1626812196
2536,245675.06271125964
2537,226127.03187359916
2538,187860.4453058163
2539,197189.27434450062
2540,183326.57739808207
2541,196566.7155015087
2542,160187.79611539686
2543,130597.47983181853
2544,112833.0004976548
2545,146758.598773446
2546,142715.49606897502
2547,162271.9848483265
2548,156357.41138353897
2549,170487.710881419
2550,527038.6441090271
2551,145802.57138690678
2552,121816.01036351579
2553,54786.70504992742
2554,86818.76386568371
2555,115839.68296240052
2556,86341.50606609874
2557,116937.73035571155
2558,150273.99175413867
2559,113757.47233579632
2560,159206.1483648674
2561,134954.1250788825
2562,128330.05270338146
2563,126278.86949315613
2564,188198.03686911234
2565,138763.40706754554
2566,132780.5809926776
2567,116928.88303348247
2568,194119.63019915257
2569,191162.95571295844
2570,132332.72540532672
2571,173892.38199542923
2572,167206.7998881391
2573,228548.38293470826
2574,244312.86720832996
2575,131223.96715952846
2576,126641.94373074707
2577,155071.0534502725
2578,75574.77402818478
2579,36787.31259427982
2580,104059.12042937132
2581,140706.21097844967
2582,120196.03503421223
2583,246403.50464138386
2584,175525.2605442974
2585,201157.19839432216
2586,218379.8597293545
2587,213548.63630728156
2588,138254.5778208638
2589,158152.0195100031
2590,219837.06226974906
2591,245219.55367434392
2592,207478.80290042935
2593,257933.88375015333
2594,180326.74656923712
2595,200704.09953867045
2596,291380.93309805193
2597,196269.73902107996
2598,261603.65141225507
2599,292724.8666244114
2600,180718.0084661416
2601,142956.13335937215
2602,76577.9423842501
2603,82181.49864794756
2604,71756.15344413456
2605,79473.75443183212
2606,152346.80089512616
2607,225160.5387554132
2608,219888.28807864847
2609,170732.28624443949
2610,87185.59515281004
2611,135887.48447069427
2612,166685.68970390555
2613,126589.50582630142
2614,114110.40512188563
2615,158874.9696659724
2616,163216.45591817037
2617,198818.07405093027
2618,215712.52827112545
2619,218181.52770221402
2620,198187.69829670497
2621,182606.2237586429
2622,193306.13376484063
2623,230373.11158614108
2624,279617.2597763125
2625,248273.11497595304
2626,182275.27910383168
2627,171249.26209993195
2628,338564.1505649142
2629,346757.42409814213
2630,288808.0119730565
2631,349242.260145004
2632,315169.2978072261
2633,257175.91360718737
2634,325657.39062396897
2635,167638.37269851586
2636,204863.7126798372
2637,185577.81354005224
2638,241196.5913308694
2639,204552.96882124068
2640,166938.78042314338
2641,101133.55899863839
2642,185147.77466135286
2643,130121.24484310308
2644,139302.14293277447
2645,116235.24696305144
2646,111178.93984006833
2647,126563.23667881612
2648,151218.63349324133
2649,142589.1375172001
2650,139051.49327679098
2651,151306.26425662808
2652,318364.23078896257
2653,245954.2204914295
2654,234140.0244973228
2655,320251.4342280205
2656,282774.5148174032
2657,283128.6729564534
2658,249677.0997044585
2659,263406.736603945
2660,288643.58442125603
2661,292518.5261446427
2662,299867.1100177529
2663,273022.2081804258
2664,242689.73358912388
2665,290690.3317850542
2666,256251.47453236222
2667,183776.9922926792
2668,189940.64097485063
2669,177848.79072432034
2670,261442.33440862224
2671,192134.61835615287
2672,199641.97502134152
2673,204317.13910418574
2674,214616.27965255122
2675,171033.8315768885
2676,199543.71920074214
2677,206821.76290171256
2678,247019.1080709155
2679,262002.25913723963
2680,265009.4964107886
2681,328387.9736365136
2682,284142.56328521215
2683,380871.29368043353
2684,284921.17914055195
2685,291759.1186535225
2686,243593.62786386014
2687,271113.0718405026
2688,215291.60518337792
2689,196912.83608027
2690,333742.63884839904
2691,185007.32326100173
2692,124548.22042677684
2693,199806.5010182626
2694,129690.91621166158
2695,204130.33360420316
2696,192509.66479238038
2697,191603.39545384736
2698,202853.17245285521
2699,174852.39170828095
2700,153165.2743757346
2701,160128.4651485208
2702,128735.68066816863
2703,144501.2158655658
2704,157011.4897632836
2705,104789.31437283268
2706,104155.89159733355
2707,133430.63393830537
2708,113960.34745177296
2709,92854.42581520569
2710,119420.25579297714
2711,281067.28304400825
2712,326178.77281795774
2713,173801.8168318974
2714,155345.3585986381
2715,167200.96261712213
2716,150335.3996929541
2717,186534.18656901235
2718,215794.71120636063
2719,152226.98566638067
2720,201450.985282266
2721,136836.75216674287
2722,171812.977629454
2723,168770.19388547307
2724,114930.02370821283
2725,125410.07295807001
2726,132065.4699888323
2727,179526.38237889408
2728,175596.44694201843
2729,139535.99854139646
2730,131838.94809320127
2731,120616.76130897045
2732,109251.22996559627
2733,171604.64154233335
2734,145335.2873189566
